Trip_ID,Driver_ID,Vehicle_ID,Trip_Date,Start_Time,End_Time,Duration_Min,Distance_KM,Avg_Speed_kmph,Max_Speed_kmph,Start_Latitude,Start_Longitude,End_Latitude,End_Longitude,minutes,moving_minutes,overspeed_minutes,severe_overspeed_minutes,harsh_horiz_minutes,yaw_minutes,z_bump_minutes,mean_horiz_g,p95_speed,cruise_vib,cruise_minutes,cruise_vib_mean,cruise_gyro_mean,overspeed_per_100km,harsh_horiz_per_100km,yaw_per_100km,z_bump_per_100km,severe_overspeed_per_100km,overspeed_share
T00365,D25,V25,2026-08-01,09:06:00,09:48:00,42,24.82,29.8,51.1,12.988729,77.559283,12.849207,77.496195,42,37,5,0,2,3,3,0.09983790173292667,43.595,,23,0.0646454654341581,3.761382724477795,20.1450443190975,8.058017727639001,12.087026591458502,12.087026591458502,0.0,0.13513513513513514
T00366,D25,V25,2026-08-06,21:06:00,21:38:00,32,9.26,30.7,49.0,13.001606,77.553167,13.047547,77.528928,32,29,5,0,1,2,2,0.12905874037753526,46.945,,13,0.05099242529480962,3.52432972350772,53.99568034557235,10.799136069114471,21.598272138228943,21.598272138228943,0.0,0.1724137931034483
T00367,D25,V25,2026-08-04,18:24:00,19:00:00,36,17.45,26.6,45.1,12.987625,77.566549,12.860029,77.555831,36,35,1,0,1,3,2,0.105940320425922,40.925,,28,0.047118659299624076,2.8177590971766,5.730659025787966,5.730659025787966,17.191977077363898,11.461318051575931,0.0,0.02857142857142857
T00368,D25,V25,2026-07-31,12:03:00,12:46:00,43,23.73,23.0,42.7,13.003583,77.553526,13.112472,77.400268,43,39,1,0,3,4,0,0.15376187042278533,37.64999999999999,,34,0.048467005528200865,3.346550711788689,4.214075010535188,12.64222503160556,16.856300042140752,0.0,0.0,0.02564102564102564
T00369,D25,V25,2026-08-06,16:51:00,17:23:00,32,18.87,16.1,33.1,12.976413,77.564616,12.905075,77.670562,32,28,0,0,4,0,1,0.14828461297384726,31.15,,18,0.05264220347203982,2.8838700521498284,0.0,21.197668256491784,0.0,5.299417064122946,0.0,0.0
T00370,D25,V25,2026-08-03,06:38:00,06:51:00,13,7.51,20.2,33.4,12.995819,77.550638,13.028852,77.516026,13,13,0,0,1,1,1,0.12084110952921481,33.099999999999994,,9,0.12123644070847751,4.000699938760716,0.0,13.315579227696405,13.315579227696405,13.315579227696405,0.0,0.0
T00371,D25,V25,2026-07-31,13:45:00,14:03:00,18,9.05,27.4,44.1,12.993929,77.560931,13.007158,77.620114,18,17,1,0,0,2,6,0.08230747887980647,41.125,,13,0.11276804482820044,4.104875150354758,11.049723756906078,0.0,22.099447513812155,66.29834254143645,0.0,0.058823529411764705
T00372,D25,V25,2026-08-03,19:48:00,20:33:00,45,13.56,27.2,46.1,12.993917,77.55458,13.083577,77.561307,45,43,1,0,2,2,2,0.13961418113191762,40.12,,31,0.048818162719572726,3.6146507438478754,7.374631268436578,14.749262536873156,14.749262536873156,14.749262536873156,0.0,0.023255813953488372
T00373,D25,V25,2026-08-03,18:45:00,19:06:00,21,10.0,16.0,38.2,13.00084,77.541027,12.990516,77.471848,21,16,0,0,0,1,3,0.09516593384906573,29.2,,10,0.04839793949401795,3.098279170815534,0.0,0.0,10.0,30.0,0.0,0.0
T00374,D25,V25,2026-08-04,08:08:00,08:49:00,41,12.55,24.4,43.0,12.98886,77.5471,12.991406,77.457206,41,38,2,0,1,2,6,0.10694029471579658,39.2,,29,0.050026293428997434,3.4572387826125053,15.936254980079681,7.968127490039841,15.936254980079681,47.80876494023904,0.0,0.05263157894736842
T00375,D25,V25,2026-08-01,12:21:00,12:52:00,31,10.74,14.4,31.8,12.983568,77.558855,12.969758,77.634892,31,27,0,0,1,2,6,0.09317110845674945,26.35,,16,0.07080932262912504,2.9943383247306565,0.0,9.31098696461825,18.6219739292365,55.865921787709496,0.0,0.0
T00376,D26,V26,2026-08-02,10:28:00,10:47:00,19,11.35,31.1,42.3,12.777659,77.7621,12.72845,77.714377,19,18,0,0,0,0,2,0.09013308368528272,40.949999999999996,,10,0.027513412164233197,3.034892129245105,0.0,0.0,0.0,17.62114537444934,0.0,0.0
T00377,D26,V26,2026-08-04,16:10:00,16:48:00,38,15.33,18.4,25.6,12.760433,77.773013,12.679234,77.750579,38,34,0,0,0,2,4,0.09785076140194836,25.09,,31,0.0407570579499271,2.1899086738948728,0.0,0.0,13.04631441617743,26.09262883235486,0.0,0.0
T00378,D26,V21,2026-08-01,08:41:00,09:10:00,29,20.4,31.1,41.0,12.778979,77.77035,12.881481,77.747137,29,27,0,0,0,1,0,0.07090363812933181,40.46,,16,0.020311353636160136,2.9671453675154584,0.0,0.0,4.901960784313726,0.0,0.0,0.0
T00379,D26,V26,2026-08-06,12:15:00,12:32:00,17,9.24,30.0,39.5,12.776966,77.774091,12.77563,77.715159,17,16,0,0,0,1,1,0.10008251093034422,37.58,,14,0.044321933635638175,2.8965578602407893,0.0,0.0,10.822510822510822,10.822510822510822,0.0,0.0
T00380,D26,V26,2026-07-31,18:03:00,18:37:00,34,19.69,33.9,43.3,12.782716,77.772285,12.916604,77.788346,34,33,1,0,1,1,3,0.09834263877824169,40.95,,16,0.04295830538116524,2.9143681884619133,5.078720162519045,5.078720162519045,5.078720162519045,15.236160487557134,0.0,0.030303030303030304
T00381,D26,V03,2026-08-02,11:47:00,12:13:00,26,13.07,19.4,30.1,12.774933,77.772199,12.729531,77.705606,26,23,0,0,1,0,1,0.08235560885916558,28.525,,22,0.033101729059980704,2.4244589033510637,0.0,7.651109410864574,0.0,7.651109410864574,0.0,0.0
T00382,D26,V26,2026-08-06,15:12:00,15:38:00,26,10.95,24.9,39.1,12.781946,77.781444,12.843299,77.736152,26,22,0,0,1,1,3,0.08968698323107686,37.675,,18,0.08967946843377268,4.164272511053464,0.0,9.132420091324201,9.132420091324201,27.397260273972606,0.0,0.0
T00383,D26,V26,2026-08-05,11:47:00,12:32:00,45,16.44,18.1,28.7,12.770661,77.771486,12.691328,77.841056,45,42,0,0,0,1,5,0.07528612563763376,24.219999999999995,,38,0.06341306730718255,3.5089070376363285,0.0,0.0,6.08272506082725,30.41362530413625,0.0,0.0
T00384,D26,V26,2026-08-04,17:17:00,17:27:00,10,4.47,21.4,24.0,12.784075,77.772941,12.798383,77.797385,10,10,0,0,0,0,1,0.09334978497584383,23.775,,10,0.04365365856745007,2.0678814206744716,0.0,0.0,0.0,22.371364653243848,0.0,0.0
T00385,D26,V26,2026-08-02,16:54:00,17:24:00,30,18.3,20.8,34.1,12.773687,77.767009,12.667697,77.710653,30,27,0,0,1,0,2,0.1417027030822067,29.934999999999988,,27,0.07920717674962699,3.1222748117358283,0.0,5.46448087431694,0.0,10.92896174863388,0.0,0.0
T00386,D26,V26,2026-07-31,16:24:00,17:06:00,42,21.24,18.9,31.1,12.786672,77.778536,12.886646,77.742276,42,37,0,0,1,1,1,0.08840526029775685,26.775,,37,0.045913314163532816,3.0935093340735214,0.0,4.708097928436912,4.708097928436912,4.708097928436912,0.0,0.0
T00387,D26,V26,2026-08-04,18:35:00,18:53:00,18,7.1,28.1,38.5,12.77989,77.76751,12.740828,77.735664,18,17,0,0,1,1,0,0.1292464494312643,36.375,,13,0.039655349641795845,2.5357641846196977,0.0,14.084507042253522,14.084507042253522,0.0,0.0,0.0
T00388,D26,V26,2026-08-05,18:59:00,19:31:00,32,18.94,23.6,35.4,12.76466,77.772185,12.700961,77.880427,32,29,0,0,0,0,1,0.08242723480501737,32.695,,28,0.042399807033916104,3.5483349482590834,0.0,0.0,0.0,5.279831045406547,0.0,0.0
T00389,D26,V26,2026-08-03,19:49:00,20:03:00,14,6.6,25.6,35.2,12.774417,77.769532,12.75242,77.800973,14,13,0,0,0,0,1,0.08549029530588724,33.38,,12,0.03647132676831765,2.4384785479661657,0.0,0.0,0.0,15.151515151515152,0.0,0.0
T00390,D26,V26,2026-08-06,13:16:00,13:55:00,39,16.56,27.2,36.9,12.77486,77.770635,12.848114,77.688829,39,35,0,0,0,1,4,0.08385865022850944,34.800000000000004,,33,0.03503949580596262,2.427447218787671,0.0,0.0,6.038647342995169,24.154589371980677,0.0,0.0
T00391,D27,V27,2026-08-02,20:43:00,21:06:00,23,12.3,23.9,47.3,12.980737,77.551269,12.933109,77.489217,23,20,2,0,0,1,0,0.09845821432950537,44.23999999999999,,13,0.04463246295491822,2.712489631316588,16.260162601626014,0.0,8.130081300813007,0.0,0.0,0.1
T00392,D27,V27,2026-08-03,07:28:00,07:41:00,13,9.89,27.4,43.3,12.982431,77.563874,12.95479,77.612011,13,13,1,0,0,0,1,0.06403581468846818,42.76,,9,0.031774921308139845,2.6040545309190435,10.111223458038422,0.0,0.0,10.111223458038422,0.0,0.07692307692307693
T00393,D27,V27,2026-08-05,14:28:00,15:13:00,45,18.97,22.1,33.8,12.995142,77.552592,12.967304,77.403967,45,43,0,0,2,0,0,0.1016153562963653,32.67999999999999,,41,0.03860059718885121,2.684715999877827,0.0,10.542962572482868,0.0,0.0,0.0,0.0
T00394,D27,V27,2026-08-03,11:22:00,11:57:00,35,21.17,27.5,39.1,12.982249,77.565006,12.853452,77.655554,35,33,0,0,2,2,1,0.12601731620869158,38.1,,25,0.03354386208085576,3.0097342075339473,0.0,9.447331128956069,9.447331128956069,4.7236655644780345,0.0,0.0
T00395,D27,V27,2026-08-03,08:44:00,09:02:00,18,9.8,20.5,42.3,12.980722,77.551746,12.943438,77.500629,18,16,0,0,1,1,1,0.07787406815878456,34.734999999999985,,14,0.03750359818717769,3.441645159770075,0.0,10.20408163265306,10.20408163265306,10.20408163265306,0.0,0.0
T00396,D27,V27,2026-08-01,14:57:00,15:16:00,19,7.9,17.6,32.0,12.99308,77.553828,13.030827,77.586898,19,15,0,0,1,2,1,0.1364042688091808,31.459999999999997,,13,0.03800013278340986,3.618549433129248,0.0,12.658227848101264,25.316455696202528,12.658227848101264,0.0,0.0
T00397,D27,V27,2026-08-05,08:12:00,08:26:00,14,8.74,18.8,30.2,12.99154,77.551016,12.946519,77.563313,14,13,0,0,0,1,1,0.095276926794383,29.16,,10,0.0950020569353052,3.6508594651257473,0.0,0.0,11.441647597254004,11.441647597254004,0.0,0.0
T00398,D27,V27,2026-08-06,08:49:00,09:25:00,36,14.8,29.8,51.3,12.981469,77.559878,12.971626,77.663689,36,33,4,0,1,1,0,0.08505746539132165,45.575,,22,0.028718796659281665,2.8447415173410926,27.027027027027025,6.756756756756756,6.756756756756756,0.0,0.0,0.12121212121212122
T00399,D27,V27,2026-07-31,21:06:00,21:17:00,11,6.0,24.8,45.7,12.998334,77.549993,13.035519,77.55661,11,11,1,0,1,0,0,0.10318289156241062,41.400000000000006,,9,0.04019025064774742,2.898033816227823,16.666666666666664,16.666666666666664,0.0,0.0,0.0,0.09090909090909091
T00400,D27,V27,2026-07-31,09:23:00,09:38:00,15,7.65,24.5,37.0,12.987086,77.549844,12.939137,77.538122,15,14,0,0,0,1,0,0.07906808331982401,35.809999999999995,,12,0.023380386324435048,2.661512081768484,0.0,0.0,13.071895424836603,0.0,0.0,0.0
T00401,D27,V27,2026-08-06,12:04:00,12:34:00,30,12.18,21.7,42.7,12.989715,77.558606,13.022554,77.631056,30,27,1,0,0,1,0,0.08034280904239122,35.67499999999999,,24,0.02607042234950854,3.043296376631769,8.210180623973727,0.0,8.210180623973727,0.0,0.0,0.037037037037037035
T00402,D27,V27,2026-08-01,11:17:00,11:46:00,29,12.4,21.0,40.1,12.994155,77.557576,13.06395,77.603301,29,25,0,0,2,2,0,0.1267005195186777,37.94,,18,0.03649997190407307,3.191259197785074,0.0,16.129032258064516,16.129032258064516,0.0,0.0,0.0
T00403,D27,V27,2026-07-31,13:01:00,13:34:00,33,11.2,22.5,40.0,12.988264,77.559582,12.915778,77.545975,33,30,0,0,2,3,0,0.11253876517381801,37.04,,25,0.04658499037657125,3.2113704239779004,0.0,17.857142857142858,26.785714285714285,0.0,0.0,0.0
T00404,D27,V27,2026-08-05,12:31:00,13:00:00,29,8.97,19.6,35.0,12.994775,77.55801,12.932957,77.567112,29,27,0,0,1,2,1,0.08179607014818523,32.53999999999999,,21,0.057306004210973704,3.462094741626809,0.0,11.148272017837234,22.29654403567447,11.148272017837234,0.0,0.0
T00405,D27,V27,2026-08-06,19:24:00,19:40:00,16,7.91,22.7,38.3,12.99966,77.552648,13.030063,77.522317,16,16,0,0,1,0,0,0.12825324176108566,35.15,,13,0.04611422625033133,3.316685092076123,0.0,12.64222503160556,0.0,0.0,0.0,0.0
T00406,D28,V28,2026-08-05,10:11:00,10:22:00,11,8.66,16.7,25.6,12.962075,77.617602,12.908366,77.621275,11,9,0,0,0,2,2,0.14492381216601713,25.6,,9,0.10029341740857743,5.123846211587542,0.0,0.0,23.094688221709006,23.094688221709006,0.0,0.0
T00407,D28,V28,2026-08-01,12:58:00,13:16:00,18,8.96,17.1,25.1,12.991196,77.599749,13.049802,77.573813,18,16,0,0,0,0,2,0.06552138773777681,24.675,,12,0.03995530512949818,3.352661189736664,0.0,0.0,0.0,22.32142857142857,0.0,0.0
T00408,D28,V28,2026-08-04,14:21:00,14:38:00,17,10.35,27.3,36.0,12.9867,77.609964,13.054451,77.589084,17,16,0,0,0,0,0,0.07843028457537683,34.160000000000004,,15,0.028978464637436266,3.056550343115585,0.0,0.0,0.0,0.0,0.0,0.0
T00409,D28,V28,2026-08-04,16:33:00,17:04:00,31,12.2,23.2,34.8,12.962912,77.602591,12.957551,77.688376,31,30,0,0,0,0,2,0.09779085009275088,29.55,,30,0.03950858283481631,2.927915911729331,0.0,0.0,0.0,16.393442622950822,0.0,0.0
T00410,D28,V28,2026-08-05,18:26:00,18:53:00,27,11.1,25.1,32.7,12.987028,77.616107,13.047472,77.599112,27,25,0,0,0,0,0,0.08697149645697867,31.94,,25,0.030882897091266678,3.061584557055382,0.0,0.0,0.0,0.0,0.0,0.0
T00411,D28,V28,2026-07-31,09:43:00,10:16:00,33,24.8,17.3,25.7,12.991493,77.603902,13.019429,77.748752,33,31,0,0,0,1,1,0.07692325198693672,22.62,,26,0.042057128723577024,3.6021316395263563,0.0,0.0,4.032258064516129,4.032258064516129,0.0,0.0
T00412,D28,V28,2026-08-06,06:28:00,06:50:00,22,13.24,16.7,26.2,12.975031,77.58936,12.965462,77.503988,22,20,0,0,0,0,1,0.11994992440886869,24.804999999999996,,15,0.03351608050179525,2.9253888630402627,0.0,0.0,0.0,7.552870090634441,0.0,0.0
T00413,D28,V28,2026-08-04,14:54:00,15:25:00,31,19.8,25.7,42.1,12.979107,77.603094,12.919336,77.711629,31,25,0,0,0,1,0,0.11012475483931586,37.6,,20,0.030349247790554156,2.9768898247351885,0.0,0.0,5.05050505050505,0.0,0.0,0.0
T00414,D28,V28,2026-08-02,16:03:00,16:27:00,24,11.09,18.0,27.7,12.97339,77.605074,12.887715,77.602021,24,21,0,0,0,1,2,0.08893012510091913,27.304999999999996,,20,0.0517680656630119,3.0631948503856017,0.0,0.0,9.017132551848512,18.034265103697024,0.0,0.0
T00415,D28,V28,2026-08-03,21:38:00,22:19:00,41,14.43,26.9,39.6,12.971511,77.595552,12.926341,77.496338,41,39,0,0,0,1,2,0.0951139404627963,33.3,,37,0.044221380839056475,3.355711548986295,0.0,0.0,6.93000693000693,13.86001386001386,0.0,0.0
T00416,D28,V28,2026-08-03,11:59:00,12:38:00,39,19.51,19.6,27.1,12.979658,77.592662,13.112242,77.549621,39,38,0,0,1,1,3,0.10768584511636622,26.919999999999998,,34,0.05037618462730557,3.1708906538014068,0.0,5.125576627370579,5.125576627370579,15.376729882111736,0.0,0.0
T00417,D28,V28,2026-08-04,07:30:00,07:57:00,27,15.05,20.7,28.2,12.97509,77.614379,12.904937,77.67373,27,26,0,0,0,1,3,0.09755805704942706,26.21,,26,0.0394009445582667,3.293948648032219,0.0,0.0,6.644518272425248,19.93355481727575,0.0,0.0
T00418,D28,V28,2026-08-01,13:05:00,13:31:00,26,16.94,31.9,40.6,12.981186,77.596788,13.057902,77.51409,26,25,0,0,0,0,1,0.06992399580913294,38.45,,16,0.03928879458680036,2.9105911071239827,0.0,0.0,0.0,5.903187721369539,0.0,0.0
T00419,D28,V28,2026-08-02,21:20:00,21:41:00,21,10.49,21.0,28.1,12.980933,77.593884,13.017581,77.538147,21,21,0,0,0,2,1,0.09027745009958592,27.8,,21,0.03870738654987595,3.0300825071274873,0.0,0.0,19.065776930409914,9.532888465204957,0.0,0.0
T00420,D28,V28,2026-08-04,14:13:00,14:45:00,32,15.13,22.1,31.8,12.97248,77.610726,12.872427,77.659121,32,32,0,0,1,0,1,0.09152961097036239,29.59,,30,0.040675436134450134,3.7063083041046125,0.0,6.609385327164572,0.0,6.609385327164572,0.0,0.0
T00421,D29,V29,2026-08-03,17:45:00,18:18:00,33,21.52,26.1,47.0,12.775412,77.767446,12.721876,77.649649,33,32,1,0,0,1,1,0.06401261047800176,33.94,,30,0.047576032369804434,3.4380049663497796,4.646840148698885,0.0,4.646840148698885,4.646840148698885,0.0,0.03125
T00422,D29,V29,2026-07-31,15:14:00,15:36:00,22,16.01,28.7,42.0,12.774861,77.7715,12.842538,77.734672,22,22,0,0,0,1,0,0.07691966797545056,38.545,,17,0.01814044915527341,4.029205877092904,0.0,0.0,6.246096189881324,0.0,0.0,0.0
T00423,D29,V29,2026-08-06,16:41:00,17:24:00,43,19.83,31.5,40.8,12.77956,77.785248,12.772916,77.906892,43,43,0,0,0,0,0,0.06465323002495516,37.8,,34,0.032807188369367045,2.8650468980098798,0.0,0.0,0.0,0.0,0.0,0.0
T00424,D29,V09,2026-08-06,09:03:00,09:30:00,27,16.85,27.2,38.7,12.767802,77.78015,12.727706,77.875253,27,25,0,0,0,1,0,0.08865565824603809,37.32,,19,0.028122658122334252,2.550019607767752,0.0,0.0,5.9347181008902075,0.0,0.0,0.0
T00425,D29,V29,2026-07-31,12:16:00,13:01:00,45,23.09,32.2,42.8,12.771686,77.785781,12.634253,77.815769,45,44,1,0,2,1,0,0.08705425341840366,38.839999999999996,,28,0.0305256653399347,2.7656642572466854,4.330879168471199,8.661758336942398,4.330879168471199,0.0,0.0,0.022727272727272728
T00426,D29,V29,2026-08-03,16:49:00,17:23:00,34,21.91,31.0,44.6,12.775559,77.774023,12.643195,77.829177,34,32,1,0,0,1,1,0.0727032168348271,39.17,,17,0.03561801712806657,2.769927796892908,4.564125969876769,0.0,4.564125969876769,4.564125969876769,0.0,0.03125
T00427,D29,V19,2026-08-05,11:11:00,11:47:00,36,18.57,25.2,34.4,12.777463,77.769557,12.788366,77.870261,36,32,0,0,0,1,1,0.0783840772593366,33.125,,32,0.047777158425779814,2.72955923459433,0.0,0.0,5.385029617662897,5.385029617662897,0.0,0.0
T00428,D29,V28,2026-08-04,11:15:00,11:40:00,25,10.07,29.3,44.9,12.77829,77.760764,12.792203,77.696815,25,21,1,0,0,1,2,0.07836017871710563,38.46,,13,0.04293206561406305,3.544869532154886,9.930486593843098,0.0,9.930486593843098,19.860973187686195,0.0,0.047619047619047616
T00429,D29,V29,2026-08-04,08:49:00,09:02:00,13,5.45,27.5,34.6,12.766352,77.777454,12.738927,77.776597,13,12,0,0,1,0,0,0.14457354039758447,33.94,,12,0.03328036272189339,3.2151376803351766,0.0,18.348623853211006,0.0,0.0,0.0,0.0
T00430,D29,V14,2026-08-03,13:42:00,14:02:00,20,8.65,26.4,36.4,12.776644,77.777737,12.731062,77.813721,20,19,0,0,0,1,0,0.0884674371276211,35.73500000000001,,15,0.02404936892643684,3.129169218818311,0.0,0.0,11.560693641618498,0.0,0.0,0.0
T00431,D29,V23,2026-08-05,07:10:00,07:32:00,22,17.16,31.7,40.0,12.783329,77.759288,12.801956,77.661973,22,21,0,0,0,1,0,0.09067675382499168,39.254999999999995,,15,0.03324522035408839,2.7816901337136746,0.0,0.0,5.827505827505827,0.0,0.0,0.0
T00432,D29,V10,2026-08-05,17:53:00,18:09:00,16,11.87,18.4,28.4,12.779255,77.768375,12.826127,77.714302,16,15,0,0,0,1,2,0.07563627401283679,27.125,,14,0.04083047482864027,3.438918327657246,0.0,0.0,8.424599831508003,16.849199663016005,0.0,0.0
T00433,D29,V29,2026-08-03,21:53:00,22:32:00,39,14.96,19.3,30.3,12.774841,77.772384,12.726948,77.691747,39,35,0,0,3,0,1,0.12387173894168217,28.830000000000002,,32,0.042367796615232864,2.708176413980013,0.0,20.053475935828878,0.0,6.684491978609625,0.0,0.0
T00434,D29,V29,2026-08-01,16:11:00,16:37:00,26,11.06,23.6,29.3,12.77066,77.771536,12.742511,77.836356,26,25,0,0,1,0,1,0.07929238669751333,29.15,,24,0.0342183316660511,3.1592254611993003,0.0,9.041591320072333,0.0,9.041591320072333,0.0,0.0
T00435,D29,V02,2026-08-06,16:05:00,16:46:00,41,16.92,17.9,24.3,12.77799,77.778695,12.819301,77.650672,41,39,0,0,1,1,12,0.11470710506360532,23.7,,35,0.1164667313963271,3.1769639595059935,0.0,5.910165484633569,5.910165484633569,70.92198581560282,0.0,0.0
T00436,D30,V30,2026-08-01,11:56:00,12:11:00,15,8.08,18.8,27.6,12.922303,77.668572,12.921376,77.714357,15,13,0,0,0,2,0,0.07462680195294334,27.18,,11,0.028255734671797803,2.9895819105687673,0.0,0.0,24.752475247524753,0.0,0.0,0.0
T00437,D30,V30,2026-08-02,16:16:00,16:47:00,31,16.49,25.2,58.0,12.921261,77.662979,13.012948,77.659906,31,26,1,1,0,2,0,0.07444639006620167,41.0,,17,0.02687194906161366,3.1129728556477967,6.064281382656156,0.0,12.128562765312312,0.0,6.064281382656156,0.038461538461538464
T00438,D30,V30,2026-08-04,18:08:00,18:51:00,43,27.75,19.5,35.7,12.930259,77.681654,13.0596,77.796441,43,40,0,0,2,4,1,0.13371138418810832,31.589999999999996,,30,0.060206070571492215,2.9872733525224637,0.0,7.207207207207207,14.414414414414415,3.6036036036036037,0.0,0.0
T00439,D30,V30,2026-07-31,17:46:00,18:25:00,39,15.57,24.0,40.0,12.933603,77.666913,12.956256,77.562294,39,37,0,0,2,0,1,0.09176923141631335,39.24,,25,0.05688768501742844,3.3439796650099414,0.0,12.845215157353884,0.0,6.422607578676942,0.0,0.0
T00440,D30,V30,2026-08-05,13:12:00,13:55:00,43,17.79,17.8,35.1,12.957678,77.664906,13.05473,77.615595,43,38,0,0,0,4,0,0.08380608254363972,32.739999999999995,,26,0.03285297092639364,3.737140472054465,0.0,0.0,22.484541877459247,0.0,0.0,0.0
T00441,D30,V30,2026-08-03,07:26:00,08:05:00,39,16.95,14.3,35.1,12.923088,77.665358,12.944053,77.542769,39,33,0,0,0,0,0,0.0731560845456842,27.900000000000006,,15,0.03632801444241471,3.7074789277890714,0.0,0.0,0.0,0.0,0.0,0.0
T00442,D30,V30,2026-08-05,15:39:00,16:20:00,41,15.1,27.1,41.6,12.920325,77.665661,12.981023,77.586211,41,40,0,0,3,3,0,0.1027068044328136,39.0,,31,0.02600807185131846,2.8973953820630003,0.0,19.867549668874172,19.867549668874172,0.0,0.0,0.0
T00443,D30,V30,2026-08-03,09:19:00,09:44:00,25,15.35,27.0,51.3,12.92022,77.659555,12.826158,77.668955,25,23,2,0,1,0,0,0.07704380079830811,42.26,,17,0.02585669119102383,2.9284296132910557,13.029315960912053,6.514657980456026,0.0,0.0,0.0,0.08695652173913043
T00444,D30,V30,2026-07-31,14:51:00,15:20:00,29,18.85,18.4,40.9,12.928386,77.663628,13.018813,77.615563,29,25,0,0,0,0,1,0.08272928840175772,36.55999999999998,,18,0.02846689967619697,2.6209251196077368,0.0,0.0,0.0,5.305039787798408,0.0,0.0
T00445,D30,V06,2026-07-31,20:03:00,20:48:00,45,24.13,20.8,40.6,12.920808,77.675944,13.063709,77.667318,45,41,0,0,3,2,0,0.13238135523956682,36.83999999999999,,33,0.03290113277001553,3.2470602088658596,0.0,12.432656444260259,8.288437629506838,0.0,0.0,0.0
T00446,D30,V30,2026-07-31,13:17:00,13:46:00,29,17.61,28.2,42.0,12.944424,77.661888,12.995643,77.611661,29,28,0,0,2,1,0,0.11698012562199195,40.379999999999995,,21,0.05224891965375193,3.0420059171540084,0.0,11.357183418512209,5.6785917092561045,0.0,0.0,0.0
T00447,D30,V30,2026-08-05,11:49:00,12:05:00,16,6.7,25.7,47.2,12.918405,77.66857,12.901703,77.63642,16,13,1,0,1,0,0,0.10401176991171962,43.6,,9,0.05618040197463766,3.0173166887153227,14.925373134328357,14.925373134328357,0.0,0.0,0.0,0.07692307692307693
T00448,D30,V30,2026-08-03,09:07:00,09:32:00,25,9.63,28.8,43.0,12.928082,77.665198,12.937894,77.723659,25,25,1,0,1,0,1,0.0919910142372072,41.239999999999995,,19,0.07360657602559906,3.775539696520221,10.384215991692626,10.384215991692626,0.0,10.384215991692626,0.0,0.04
T00449,D30,V30,2026-08-04,12:54:00,13:26:00,32,19.35,18.0,33.6,12.945981,77.661878,13.049111,77.63956,32,29,0,0,0,0,0,0.06276156650364034,32.3,,21,0.02893425406687165,2.413420808727728,0.0,0.0,0.0,0.0,0.0,0.0
T00450,D30,V09,2026-07-31,07:25:00,07:47:00,22,10.57,21.9,42.5,12.922957,77.669683,12.963377,77.729188,22,16,1,0,0,1,0,0.10049917661735984,39.07999999999999,,14,0.021705447323847105,3.6225108367904397,9.46073793755913,0.0,9.46073793755913,0.0,0.0,0.0625
